trade_id,date,symbol,quantity,price,client_id
T000538,2025-03-30,AAPL,701,772.34,C0582
T000539,2025-01-30,AAPL,-53,191.28,C1375
T000540,2025-01-17,AAPL,363,225.08,C0234
T000541,2025-03-03,META,99,324.24,C4475
T000542,2025-03-25,AAPL,159,607.66,C3403
T000543,2025-03-30,NFLX,-237,300.38,C2020
T000544,2025-03-27,TSLA,50,127.23,C4905
T000545,2025-01-13,MSFT,129,248.82,C3299
T000546,2025-02-28,META,-306,637.59,C2480
T000547,2025-01-19,META,-429,782.57,C2961
T000548,2025-02-18,NFLX,-275,182.59,C3654
T000549,2025-01-12,TSLA,991,745.32,C3293
T000550,2025-03-02,NFLX,928,53.92,C0439
T000551,2025-01-19,TSLA,432,437.43,C2365
T000552,2025-03-17,NFLX,-306,114.83,C1103
T000553,2025-01-09,GOOGL,-347,784.17,C4171
T000554,2025-03-12,MSFT,-386,474.82,C3882
T000555,2025-01-28,MSFT,732,283.06,C1524
T000556,2025-03-19,META,-498,753.31,C4410
T000557,2025-02-21,MSFT,67,461.91,C4635
T000558,2025-03-24,MSFT,35,792.05,C1341
T000559,2025-01-16,AAPL,-425,499.71,C1444
T000560,2025-03-10,NFLX,327,791.29,C3684
T000561,2025-01-12,AMZN,216,583.83,C0242
T000562,2025-01-25,GOOGL,804,646.84,C3326
T000563,2025-02-21,GOOGL,233,427.01,C4248
T000564,2025-03-26,AAPL,459,546.29,C1793
T000565,2025-02-22,NFLX,434,72.98,C2902
T000566,2025-01-23,TSLA,-21,134.04,C4740
T000567,2025-01-16,AMZN,-325,135.6,C1904
T000568,2025-02-26,GOOGL,79,384.08,C1513
T000569,2025-02-08,TSLA,-453,607.03,C2533
T000570,2025-02-22,NFLX,255,667.25,C1695
T000571,2025-02-11,MSFT,241,773.06,C0124
T000572,2025-02-27,META,-128,132.67,C0367
T000573,2025-02-08,AMZN,597,500.73,C2020
T000574,2025-01-14,AMZN,456,329.22,C1411
T000575,2025-01-05,META,703,214.63,C2403
T000576,2025-02-04,MSFT,-417,593.26,C4576
T000577,2025-03-28,GOOGL,-141,292.81,C0322
T000578,2025-03-16,NFLX,322,224.26,C2790
T000579,2025-01-18,AMZN,911,508.54,C2857
T000580,2025-03-17,AAPL,-52,569.63,C2228
T000581,2025-01-09,AAPL,-32,59.54,C3561
T000582,2025-03-15,AAPL,179,443.66,C4929
T000583,2025-02-27,META,406,201.11,C4634
T000584,2025-01-17,AMZN,-147,291.45,C0670
T000585,2025-01-07,GOOGL,740,610.06,C0435
T000586,2025-02-15,META,721,537.51,C4688
T000587,2025-01-13,TSLA,-225,461.78,C4522
T000588,2025-02-09,GOOGL,113,522.84,C4894
T000589,2025-02-11,TSLA,435,493.69,C0172
T000590,2025-01-09,NFLX,429,257.76,C0340
T000591,2025-02-19,AMZN,-494,557.17,C2374
T000592,2025-01-27,NFLX,-197,241.9,C2605
T000593,2025-03-07,MSFT,-472,724.58,C4098
T000594,2025-01-05,TSLA,-454,173.24,C3640
T000595,2025-01-29,TSLA,-499,699.48,C4982
T000596,2025-02-06,GOOGL,-318,435.83,C0790
T000597,2025-02-07,AMZN,416,579.48,C2276
T000598,2025-03-24,GOOGL,-434,72.38,C3225
T000599,2025-01-08,AMZN,701,682.46,C4738
T000600,2025-03-06,NFLX,-347,704.5,C1791
T000601,2025-03-27,TSLA,758,278.65,C1744
T000602,2025-01-17,MSFT,800,571.67,C1254
T000603,2025-03-12,META,799,62.89,C0907
T000604,2025-03-30,AMZN,63,656.22,C4969
T000605,2025-02-14,TSLA,253,709.46,C0090
T000606,2025-01-04,META,499,386.17,C4386
T000607,2025-02-05,META,743,76.81,C2871
T000608,2025-03-11,MSFT,938,259.88,C1939
T000609,2025-01-31,GOOGL,180,569.44,C2874
T000610,2025-01-19,GOOGL,240,290.58,C3580
T000611,2025-03-02,AMZN,-109,647.64,C2679
T000612,2025-02-23,AMZN,138,69.09,C0246
T000613,2025-02-08,AMZN,216,674.23,C0326
T000614,2025-03-15,GOOGL,899,787.29,C2136
T000615,2025-03-31,AMZN,868,471.82,C0538
T000616,2025-01-19,TSLA,82,259.88,C0573
T000617,2025-02-08,META,702,95.24,C3898
T000618,2025-03-08,AAPL,-119,138.37,C4785
T000619,2025-02-14,AAPL,576,740.09,C4989
T000620,2025-01-13,AMZN,-346,541.53,C2593
T000621,2025-02-27,TSLA,605,143.5,C4077
T000622,2025-01-20,TSLA,954,301.87,C3405
T000623,2025-03-13,TSLA,-261,519.44,C2663
T000624,2025-03-02,META,234,287.55,C2437
T000625,2025-02-08,MSFT,666,713.38,C1178
T000626,2025-01-01,NFLX,-389,86.06,C3637
T000627,2025-01-03,META,783,697.73,C1435
T000628,2025-03-18,TSLA,-337,115.94,C2010
T000629,2025-03-03,GOOGL,529,613.06,C4592
T000630,2025-03-04,NFLX,673,150.82,C4676
T000631,2025-01-25,GOOGL,975,425.58,C3977
T000632,2025-02-25,TSLA,226,370.12,C4462
T000633,2025-02-02,AAPL,-406,496.55,C0768
T000634,2025-02-07,MSFT,-490,798.15,C0175
T000635,2025-01-06,META,480,620.94,C1141
T000636,2025-02-27,GOOGL,985,162.17,C2179
T000637,2025-02-13,NFLX,725,427.04,C3894
T000638,2025-02-14,GOOGL,975,259.05,C1392
T000639,2025-02-01,NFLX,952,465.52,C2326
T000640,2025-02-14,GOOGL,902,143.42,C0841
T000641,2025-03-02,META,488,609.44,C0433
T000642,2025-02-16,MSFT,440,667.97,C2356
T000643,2025-01-21,TSLA,740,163.45,C2445
T000644,2025-03-21,MSFT,716,745.97,C4677
T000645,2025-03-26,TSLA,923,718.18,C2075
T000646,2025-03-16,AMZN,-71,660.83,C4445
T000647,2025-02-05,GOOGL,-370,595.4,C0414
T000648,2025-01-19,META,310,571.04,C4037
T000649,2025-01-20,NFLX,684,231.85,C1535
T000650,2025-02-26,AAPL,-430,676.22,C2551
T000651,2025-01-18,MSFT,765,468.55,C2030
T000652,2025-02-16,META,119,297.61,C1328
T000653,2025-02-18,MSFT,646,164.28,C3460
T000654,2025-01-14,META,979,599.12,C4721
T000655,2025-01-15,GOOGL,-220,184.55,C3128
T000656,2025-01-31,NFLX,-500,757.58,C3266
T000657,2025-01-01,GOOGL,-309,759.82,C4740
T000658,2025-02-23,META,213,619.8,C1236
T000659,2025-01-03,AAPL,-263,614.41,C4483
T000660,2025-01-16,AAPL,27,397.59,C2669
T000661,2025-03-28,GOOGL,-317,793.54,C4242
T000662,2025-02-26,META,663,294.81,C4855
T000663,2025-03-16,TSLA,-156,572.69,C4475
T000664,2025-01-12,GOOGL,-30,546.82,C4983
T000665,2025-03-15,AAPL,345,248.09,C1775
T000666,2025-01-16,GOOGL,-365,487.74,C0256
T000667,2025-03-13,AAPL,595,367.58,C1673
T000668,2025-03-17,AMZN,-411,551.06,C2933
T000669,2025-01-24,TSLA,-51,429.94,C3685
T000670,2025-01-28,META,779,252.34,C4952
T000671,2025-01-08,AAPL,-204,172.82,C1595
T000672,2025-02-05,META,199,231.14,C1389
T000673,2025-03-31,NFLX,497,492.1,C2508
T000674,2025-01-08,NFLX,994,185.32,C4885
T000675,2025-02-27,MSFT,89,238.93,C4135
T000676,2025-03-01,MSFT,325,116.46,C4618
T000677,2025-02-19,META,-271,721.06,C0328
T000678,2025-01-28,TSLA,-390,68.06,C0024
T000679,2025-02-10,TSLA,487,177.69,C0635
T000680,2025-03-05,MSFT,-121,612.79,C1889
T000681,2025-01-27,META,959,198.14,C4897
T000682,2025-03-04,META,167,530.4,C4877
T000683,2025-01-17,META,109,167.53,C2896
T000684,2025-03-14,META,-7,469.64,C0531
T000685,2025-02-02,META,-307,645.78,C1018
T000686,2025-03-25,AMZN,334,78.79,C0322
T000687,2025-03-18,NFLX,560,733.89,C4663
T000688,2025-01-29,AMZN,618,125.06,C3961
T000689,2025-01-13,AAPL,-437,408.24,C0865
T000690,2025-02-15,TSLA,-37,772.95,C4659
T000691,2025-02-04,MSFT,-344,130.17,C2633
T000692,2025-01-06,META,658,478.01,C0528
T000693,2025-03-23,META,183,261.47,C2793
T000694,2025-03-10,NFLX,-136,660.63,C1922
T000695,2025-02-16,TSLA,198,513.29,C1964
T000696,2025-01-25,MSFT,53,556.78,C0343
T000697,2025-03-07,MSFT,369,739.33,C3177
T000698,2025-01-10,AAPL,135,361.84,C3904
T000699,2025-02-25,TSLA,669,760.16,C3300
T000700,2025-01-30,AMZN,-456,389.37,C3951
T000701,2025-01-05,NFLX,453,235.69,C2114
T000702,2025-02-02,TSLA,293,144.35,C2496
T000703,2025-03-06,NFLX,24,444.02,C4327
T000704,2025-01-18,NFLX,-209,774.68,C4547
T000705,2025-02-18,MSFT,-10,256.91,C0577
T000706,2025-01-11,AMZN,-435,403.55,C0247
T000707,2025-03-26,MSFT,423,725.1,C2870
T000708,2025-01-26,NFLX,262,364.6,C4200
T000709,2025-03-04,TSLA,-159,325.34,C2332
T000710,2025-03-30,NFLX,569,490.29,C2419
T000711,2025-03-27,MSFT,34,591.89,C3796
T000712,2025-02-28,META,880,610.8,C4264
T000713,2025-01-27,GOOGL,434,221.58,C2939
T000714,2025-02-18,NFLX,-261,88.02,C2391
T000715,2025-03-18,AMZN,674,722.15,C4443
T000716,2025-02-02,META,-64,634.79,C1942
T000717,2025-01-01,AAPL,723,464.64,C1811
T000718,2025-01-21,GOOGL,-36,761.84,C0117
T000719,2025-02-24,META,504,735.51,C2888
T000720,2025-01-06,MSFT,674,404.23,C0788
T000721,2025-03-22,TSLA,572,484.65,C2705
T000722,2025-03-10,NFLX,-89,578.33,C2739
T000723,2025-01-05,MSFT,928,423.62,C1919
T000724,2025-01-03,AAPL,913,237.38,C4814
T000725,2025-02-22,TSLA,-109,581.62,C4915
T000726,2025-01-23,AMZN,-468,492.74,C0889
T000727,2025-02-22,AMZN,-352,569.97,C3285
T000728,2025-02-06,MSFT,-160,337.72,C2507
T000729,2025-03-15,GOOGL,-171,536.5,C0631
T000730,2025-03-15,TSLA,371,391.98,C1948
T000731,2025-03-24,META,-177,155.91,C3819
T000732,2025-01-17,GOOGL,745,79.28,C4142
T000733,2025-03-26,MSFT,-473,675.62,C3375
T000734,2025-03-19,META,745,655.12,C1219
T000735,2025-03-14,META,866,120.16,C4126
T000736,2025-01-01,TSLA,341,196.9,C1132
T000737,2025-02-20,AMZN,433,535.11,C3599
T000738,2025-02-14,AMZN,990,495.58,C1860
T000739,2025-03-18,MSFT,-395,456.55,C3687
T000740,2025-01-04,TSLA,-148,198.93,C2813
T000741,2025-03-03,META,676,216.02,C3558
T000742,2025-03-06,MSFT,27,380.02,C0079
T000743,2025-02-01,AMZN,781,575.31,C3282
T000744,2025-02-03,META,826,525.97,C4257
T000745,2025-03-13,META,303,332.94,C1026
T000746,2025-02-08,AAPL,-336,590.84,C2355
T000747,2025-01-26,GOOGL,-106,507.33,C4462
T000748,2025-02-03,MSFT,-388,135.16,C3250
T000749,2025-02-23,META,146,726.66,C2825
T000750,2025-01-03,AAPL,267,781.73,C1923
T000751,2025-02-19,AMZN,52,536.49,C2250
T000752,2025-01-12,NFLX,125,139.4,C3833
T000753,2025-03-06,MSFT,-182,211.32,C2250
T000754,2025-02-23,AMZN,-154,176.73,C3458
T000755,2025-01-05,NFLX,44,287.51,C4793
T000756,2025-02-26,AMZN,979,712.0,C4691
T000757,2025-01-17,MSFT,524,90.92,C3928
T000758,2025-02-16,AAPL,-184,111.87,C2083
T000759,2025-01-23,MSFT,299,698.05,C0477
T000760,2025-03-20,NFLX,-22,785.15,C4388
T000761,2025-03-26,NFLX,-114,731.95,C3985
T000762,2025-01-14,NFLX,992,273.62,C4754
T000763,2025-03-07,META,-48,147.4,C4080
T000764,2025-03-16,AMZN,695,650.77,C1376
T000765,2025-02-20,TSLA,369,468.08,C2065
T000766,2025-02-07,AMZN,409,465.32,C3037
T000767,2025-03-05,META,-477,246.79,C2495
T000768,2025-02-07,NFLX,747,473.68,C4150
T000769,2025-02-19,MSFT,475,264.91,C3081
T000770,2025-03-23,AAPL,675,373.15,C3821
T000771,2025-01-30,AMZN,-236,371.5,C2698
T000772,2025-03-20,AAPL,-260,551.46,C3636
T000773,2025-02-20,META,347,748.27,C0233
T000774,2025-03-04,AAPL,758,525.93,C3288
T000775,2025-02-21,GOOGL,779,293.18,C1878
T000776,2025-02-07,META,-8,730.62,C1118
T000777,2025-03-29,AAPL,410,264.98,C2921
T000778,2025-03-20,AMZN,937,542.66,C4534
T000779,2025-01-30,AMZN,-331,493.0,C4221
T000780,2025-02-20,MSFT,-232,138.48,C3198
T000781,2025-03-22,MSFT,32,421.03,C0803
T000782,2025-01-05,NFLX,369,557.22,C0947
T000783,2025-01-29,AAPL,-166,533.6,C1386
T000784,2025-01-04,META,140,551.12,C2590
T000785,2025-01-10,META,69,698.04,C4988
T000786,2025-02-25,TSLA,936,358.94,C3751
T000787,2025-01-17,NFLX,-414,677.36,C2996
T000788,2025-03-15,META,764,737.89,C0172
T000789,2025-01-17,NFLX,478,439.61,C2125
T000790,2025-03-25,META,942,739.81,C3752
T000791,2025-03-29,AMZN,-133,724.54,C2464
T000792,2025-03-10,AAPL,-474,677.8,C0312
T000793,2025-02-03,META,-441,529.18,C0875
T000794,2025-01-06,MSFT,877,402.21,C0461
T000795,2025-02-22,AMZN,891,233.64,C2705
T000796,2025-03-07,GOOGL,581,390.27,C2757
T000797,2025-03-18,NFLX,786,734.79,C3888
T000798,2025-02-12,META,-69,268.05,C3695
T000799,2025-03-16,MSFT,819,693.19,C2382
T000800,2025-01-23,META,251,369.92,C0373
T000801,2025-02-24,GOOGL,417,644.14,C3515
T000802,2025-03-21,AMZN,87,331.04,C1432
T000803,2025-03-16,TSLA,842,122.63,C3291
T000804,2025-01-16,NFLX,359,342.61,C2985
T000805,2025-01-08,AAPL,-224,719.59,C1980
T000806,2025-01-04,AAPL,371,397.64,C2114
T000807,2025-01-04,TSLA,305,335.74,C1873
T000808,2025-02-25,AAPL,572,797.67,C0175
T000809,2025-01-25,META,602,447.52,C1039
T000810,2025-03-08,META,811,73.5,C2112
T000811,2025-03-08,AAPL,-431,137.25,C4660
T000812,2025-01-27,NFLX,-212,282.48,C3580
T000813,2025-02-01,GOOGL,-418,686.67,C1695
T000814,2025-02-19,AAPL,-3,406.15,C2475
T000815,2025-03-02,GOOGL,237,86.28,C3279
T000816,2025-02-20,AAPL,-343,202.89,C1196
T000817,2025-01-19,META,-474,149.24,C3660
T000818,2025-01-21,AAPL,-219,634.15,C2231
T000819,2025-01-05,MSFT,323,237.38,C2117
T000820,2025-03-23,NFLX,98,367.22,C1962
T000821,2025-02-11,NFLX,198,472.76,C4163
T000822,2025-03-02,NFLX,527,676.44,C1357
T000823,2025-01-22,TSLA,-96,337.41,C4243
T000824,2025-01-21,MSFT,340,94.14,C2014
T000825,2025-03-11,AAPL,-134,98.93,C1968
T000826,2025-01-01,GOOGL,535,154.57,C1347
T000827,2025-01-05,AAPL,241,671.03,C4959
T000828,2025-01-12,NFLX,500,368.6,C1926
T000829,2025-03-31,AMZN,849,575.09,C2994
T000830,2025-02-15,AMZN,619,615.27,C4112
T000831,2025-02-03,AMZN,126,665.71,C0781
T000832,2025-02-18,AMZN,510,372.6,C4508
T000833,2025-03-19,NFLX,754,174.53,C4112
T000834,2025-03-31,AAPL,-319,680.34,C1726
T000835,2025-02-14,AMZN,725,443.76,C4986
T000836,2025-01-27,TSLA,219,399.14,C0111
T000837,2025-03-14,AAPL,640,587.77,C0481
T000838,2025-01-26,MSFT,136,668.31,C4062
T000839,2025-02-16,AAPL,-161,600.22,C2739
T000840,2025-03-27,GOOGL,835,161.49,C0284
T000841,2025-02-25,NFLX,97,587.44,C4619
T000842,2025-03-04,NFLX,53,89.56,C1664
T000843,2025-02-17,TSLA,328,713.07,C3826
T000844,2025-03-02,AAPL,291,743.85,C3661
T000845,2025-03-22,MSFT,105,446.68,C3876
T000846,2025-01-26,GOOGL,869,210.04,C1485
T000847,2025-02-05,META,-219,303.31,C2089
T000848,2025-01-01,GOOGL,-326,715.51,C3510
T000849,2025-01-08,MSFT,417,771.62,C2088
T000850,2025-02-21,NFLX,187,93.2,C3099
T000851,2025-03-20,META,-77,60.27,C4025
T000852,2025-02-16,MSFT,-105,461.96,C1453
T000853,2025-02-25,MSFT,75,200.78,C1833
T000854,2025-03-27,NFLX,-108,646.52,C0773
T000855,2025-01-14,MSFT,-279,787.08,C2243
T000856,2025-03-31,NFLX,944,115.88,C4880
T000857,2025-01-28,AMZN,669,80.74,C1866
T000858,2025-03-28,TSLA,-205,366.36,C0748
T000859,2025-03-19,MSFT,-210,293.39,C2266
T000860,2025-03-29,AMZN,0,339.38,C0903
T000861,2025-01-02,AAPL,159,294.51,C0741
T000862,2025-01-26,GOOGL,-56,137.24,C0214
T000863,2025-01-14,NFLX,-361,717.06,C2107
T000864,2025-02-28,NFLX,582,53.26,C1368
T000865,2025-02-25,AAPL,244,149.14,C2349
T000866,2025-01-07,AAPL,505,223.6,C4984
T000867,2025-01-03,META,-381,364.1,C1035
T000868,2025-01-23,AMZN,439,172.13,C1941
T000869,2025-01-18,AMZN,688,337.39,C2651
T000870,2025-02-07,MSFT,-206,103.07,C1041
T000871,2025-01-15,MSFT,194,408.66,C3651
T000872,2025-03-05,AMZN,681,528.25,C3578
T000873,2025-03-30,TSLA,637,678.03,C3108
T000874,2025-01-28,META,-173,567.34,C3849
T000875,2025-03-15,META,64,224.26,C2949
T000876,2025-02-08,MSFT,-217,526.34,C4407
T000877,2025-02-26,META,-14,236.42,C3419
T000878,2025-01-17,AAPL,-308,458.98,C1964
T000879,2025-03-27,MSFT,794,571.73,C2396
T000880,2025-03-31,MSFT,23,377.34,C0077
T000881,2025-02-13,TSLA,499,157.42,C1255
T000882,2025-01-25,AMZN,-184,142.96,C2684
T000883,2025-01-17,TSLA,670,274.41,C1318
T000884,2025-01-13,NFLX,100,240.93,C0681
T000885,2025-03-25,MSFT,440,103.84,C2838
T000886,2025-01-25,TSLA,774,94.76,C4047
T000887,2025-03-09,META,257,137.65,C0543
T000888,2025-01-10,MSFT,901,626.72,C1094
T000889,2025-03-08,TSLA,-200,654.6,C4090
T000890,2025-01-18,GOOGL,-394,656.68,C4363
T000891,2025-03-27,GOOGL,595,104.6,C3538
T000892,2025-02-03,MSFT,189,187.45,C0297
T000893,2025-01-08,TSLA,-277,98.25,C2702
T000894,2025-02-09,MSFT,865,253.23,C1202
T000895,2025-03-24,TSLA,537,523.64,C4094
T000896,2025-02-11,AMZN,475,558.73,C0017
T000897,2025-02-10,TSLA,518,285.51,C2069
T000898,2025-01-06,TSLA,802,674.48,C4241
T000899,2025-02-21,NFLX,985,159.24,C2102
T000900,2025-01-26,MSFT,764,103.47,C0495
T000901,2025-03-05,TSLA,731,537.04,C0567
T000902,2025-02-28,MSFT,173,81.88,C1465
T000903,2025-02-25,MSFT,438,375.43,C3951
T000904,2025-02-28,AAPL,-380,370.71,C4215
T000905,2025-03-11,NFLX,349,255.22,C2604
T000906,2025-02-02,MSFT,903,277.02,C3659
T000907,2025-02-22,TSLA,174,704.97,C0309
T000908,2025-01-22,NFLX,-28,169.55,C4452
T000909,2025-01-21,GOOGL,-320,743.24,C3990
T000910,2025-03-11,AMZN,-359,419.64,C1495
T000911,2025-03-11,TSLA,-434,775.91,C2493
T000912,2025-01-04,META,821,73.04,C0139
T000913,2025-03-16,NFLX,-415,133.41,C4272
T000914,2025-03-03,NFLX,868,229.36,C1233
T000915,2025-03-03,TSLA,211,64.42,C1565
T000916,2025-01-24,TSLA,678,584.52,C4136
T000917,2025-02-24,AAPL,387,560.88,C3506
T000918,2025-01-09,GOOGL,612,743.6,C1211
T000919,2025-01-03,TSLA,305,509.42,C1827
T000920,2025-01-31,META,-152,229.24,C2589
T000921,2025-02-09,MSFT,-396,380.25,C1092
T000922,2025-02-05,GOOGL,542,424.57,C0134
T000923,2025-01-24,GOOGL,-122,269.72,C3133
T000924,2025-01-06,TSLA,-239,145.85,C3298
T000925,2025-03-07,NFLX,-457,172.42,C1308
T000926,2025-03-25,MSFT,12,789.41,C0201
T000927,2025-03-16,GOOGL,-276,643.58,C2169
T000928,2025-01-04,NFLX,375,524.31,C1561
T000929,2025-03-20,AMZN,219,342.67,C3928
T000930,2025-01-06,MSFT,989,491.98,C2891
T000931,2025-02-20,GOOGL,-322,127.21,C2489
T000932,2025-03-03,GOOGL,880,208.47,C1438
T000933,2025-02-26,MSFT,-472,390.48,C2710
T000934,2025-03-07,AAPL,-421,129.67,C1731
T000935,2025-03-20,MSFT,27,791.02,C3397
T000936,2025-03-16,AMZN,393,775.76,C4127
T000937,2025-01-08,AAPL,-71,221.29,C3162
T000938,2025-01-26,TSLA,633,433.59,C3518
T000939,2025-02-20,AAPL,247,93.58,C2034
T000940,2025-02-14,AMZN,566,67.51,C0037
T000941,2025-02-13,AMZN,858,478.09,C1207
T000942,2025-01-05,AMZN,47,223.97,C4964
T000943,2025-03-11,GOOGL,26,58.73,C4517
T000944,2025-01-26,AAPL,986,171.6,C0270
T000945,2025-03-09,AMZN,313,502.89,C3343
T000946,2025-01-19,META,-463,599.63,C0985
T000947,2025-03-25,AAPL,160,387.04,C3719
T000948,2025-01-20,META,129,573.51,C2259
T000949,2025-01-12,AAPL,-28,298.87,C0045
T000950,2025-02-16,TSLA,372,237.5,C4838
T000951,2025-01-01,META,676,276.82,C1952
T000952,2025-03-31,TSLA,541,249.78,C4393
T000953,2025-01-14,NFLX,15,78.55,C0256
T000954,2025-03-05,TSLA,-350,739.94,C0572
T000955,2025-02-07,META,676,466.84,C3893
T000956,2025-02-06,NFLX,-343,314.36,C3595
T000957,2025-01-11,GOOGL,-278,384.34,C2322
T000958,2025-03-18,NFLX,737,317.17,C3788
T000959,2025-01-03,NFLX,729,611.2,C3316
T000960,2025-02-02,GOOGL,-388,535.39,C3912
T000961,2025-01-06,TSLA,-327,789.89,C3874
T000962,2025-02-19,AMZN,-463,475.39,C0222
T000963,2025-01-10,MSFT,301,178.35,C3455
T000964,2025-01-05,META,92,549.89,C2719
T000965,2025-01-23,NFLX,-443,107.9,C0019
T000966,2025-01-10,GOOGL,-201,260.9,C2174
T000967,2025-02-13,MSFT,624,207.02,C0992
T000968,2025-01-02,GOOGL,44,274.71,C0919
T000969,2025-01-13,AAPL,-250,260.85,C2521
T000970,2025-02-09,NFLX,78,590.35,C3308
T000971,2025-01-02,AMZN,489,407.17,C0904
T000972,2025-03-25,GOOGL,452,94.33,C0407
T000973,2025-03-06,AAPL,778,568.02,C4404
T000974,2025-03-04,AMZN,-28,216.76,C2330
T000975,2025-03-14,META,-133,403.34,C1354
T000976,2025-01-17,GOOGL,-492,503.9,C3086
T000977,2025-01-09,AMZN,269,533.25,C2746
T000978,2025-03-16,GOOGL,441,553.17,C2871
T000979,2025-01-15,TSLA,629,666.78,C1820
T000980,2025-01-24,GOOGL,803,503.47,C4557
T000981,2025-02-07,GOOGL,-76,648.76,C2153
T000982,2025-02-04,AAPL,610,186.71,C0840
T000983,2025-02-18,TSLA,827,652.86,C2881
T000984,2025-03-10,MSFT,-31,602.23,C4482
T000985,2025-03-03,AMZN,162,474.15,C2825
T000986,2025-03-01,NFLX,297,741.68,C4065
T000987,2025-02-19,MSFT,-313,754.18,C3659
T000988,2025-03-19,MSFT,-189,350.24,C2842
T000989,2025-03-16,NFLX,-7,559.36,C4703
T000990,2025-01-09,TSLA,644,451.44,C3749
T000991,2025-02-03,TSLA,-239,190.09,C3781
T000992,2025-03-17,TSLA,716,436.69,C3507
T000993,2025-02-04,AAPL,287,76.89,C0373
T000994,2025-01-01,AAPL,-160,172.2,C2670
T000995,2025-02-09,AMZN,598,147.11,C2182
T000996,2025-03-05,TSLA,-7,788.07,C2560
T000997,2025-01-22,MSFT,-436,615.09,C1277
T000998,2025-03-01,AMZN,118,127.8,C1562
T000999,2025-03-05,AAPL,125,263.19,C0488
T001000,2025-03-13,NFLX,478,376.91,C2428
T001001,2025-01-11,NFLX,-114,630.86,C1759
T001002,2025-01-14,GOOGL,538,215.87,C0551
T001003,2025-03-01,GOOGL,680,433.99,C2048
T001004,2025-01-30,AMZN,-319,400.6,C3997
T001005,2025-02-04,AAPL,187,462.49,C0839
T001006,2025-03-26,AMZN,541,724.6,C3535
T001007,2025-02-06,AAPL,233,370.81,C2949
T001008,2025-01-05,NFLX,-491,799.98,C4870
T001009,2025-03-24,NFLX,-310,377.15,C1194
T001010,2025-03-19,TSLA,230,382.2,C0902
T001011,2025-01-26,GOOGL,910,114.67,C0188
T001012,2025-03-03,MSFT,219,409.97,C3833
T001013,2025-01-04,TSLA,-107,632.64,C3918
T001014,2025-03-30,MSFT,132,236.61,C0223
T001015,2025-02-11,AMZN,182,530.72,C4910
T001016,2025-03-30,GOOGL,615,506.0,C2916
T001017,2025-01-18,NFLX,139,442.01,C0188
T001018,2025-02-09,MSFT,451,532.66,C4780
T001019,2025-03-13,META,-206,533.2,C4902
T001020,2025-02-08,AMZN,896,154.03,C3458
T001021,2025-01-14,AAPL,389,743.48,C2854
T001022,2025-02-01,TSLA,52,432.61,C3447
T001023,2025-02-20,AAPL,508,696.09,C3369
T001024,2025-02-07,NFLX,997,309.56,C1877
T001025,2025-01-23,NFLX,764,282.69,C3130
T001026,2025-03-04,TSLA,-241,764.68,C2480
T001027,2025-01-15,GOOGL,-339,369.96,C4077
T001028,2025-01-25,MSFT,797,662.94,C3755
T001029,2025-01-17,AAPL,-223,304.75,C4313
T001030,2025-03-07,AAPL,342,769.89,C1096
T001031,2025-03-19,MSFT,596,562.8,C3070
T001032,2025-02-22,MSFT,-403,200.27,C1282
T001033,2025-02-20,AMZN,93,536.27,C4881
T001034,2025-02-08,TSLA,673,302.1,C3292
T001035,2025-02-20,NFLX,-76,158.82,C3797
T001036,2025-03-11,NFLX,277,97.99,C2814
T001037,2025-01-06,META,646,250.09,C0787
T001038,2025-03-08,META,466,769.65,C0396
T001039,2025-01-07,NFLX,723,535.24,C2555
T001040,2025-02-20,AMZN,363,793.21,C4569
T001041,2025-03-13,AAPL,823,105.96,C2615
T001042,2025-02-11,MSFT,711,542.99,C1307
T001043,2025-03-05,NFLX,421,414.96,C3274
T001044,2025-01-15,GOOGL,39,768.53,C3732
T001045,2025-01-29,AAPL,769,92.81,C4326
T001046,2025-02-02,AAPL,-105,470.23,C0963
T001047,2025-01-27,META,-386,131.92,C1117
T001048,2025-02-05,TSLA,518,702.82,C3380
T001049,2025-01-29,AMZN,-472,752.29,C1320
T001050,2025-02-07,META,193,367.41,C1555
T001051,2025-02-26,TSLA,703,553.22,C2660
T001052,2025-01-27,AAPL,-333,553.5,C3133
T001053,2025-02-24,MSFT,-414,287.15,C1339
T001054,2025-02-02,GOOGL,830,291.55,C3235
T001055,2025-03-09,TSLA,164,572.55,C0423
T001056,2025-03-27,META,530,618.28,C0528
T001057,2025-03-07,AAPL,245,774.93,C4516
T001058,2025-01-10,META,-59,672.6,C3860
T001059,2025-01-05,META,233,489.35,C1051
T001060,2025-03-15,AMZN,-431,541.63,C0080
T001061,2025-02-07,NFLX,106,56.28,C3934
T001062,2025-01-13,TSLA,-173,720.1,C4311
T001063,2025-01-31,AAPL,212,297.11,C2388
T001064,2025-02-16,AMZN,-449,576.66,C2248
T001065,2025-03-29,AMZN,42,585.12,C2564
T001066,2025-02-21,GOOGL,-199,167.59,C4340
T001067,2025-02-25,MSFT,510,78.02,C2717
T001068,2025-01-15,GOOGL,441,319.17,C3587
T001069,2025-01-29,AMZN,-271,423.15,C3216
T001070,2025-01-08,TSLA,-472,447.7,C1605
T001071,2025-01-05,META,219,297.16,C4146
T001072,2025-01-29,MSFT,368,84.46,C4620
T001073,2025-02-16,AMZN,339,740.03,C0414
